,open_usdt,high_usdt,low_usdt,close_usdt,volume_usdt,open_usd,high_usd,low_usd,close_usd,volume_usd
2023-03-07 22:06:00+00:00,22016.37,22027.07,21998.39,22025.54,339.5387,22014.7,22024.63,21998.19,22024.63,8.51543068
2023-03-07 22:07:00+00:00,22026.65,22037.62,22018.77,22019.11,170.66584,22024.63,22036.4,22019.45,22020.62,5.12881702
2023-03-07 22:08:00+00:00,22018.82,22020.49,22008.95,22015.69,116.70126,22020.21,22020.22,22009.17,22015.62,3.4030547
2023-03-07 22:09:00+00:00,22014.93,22016.1,21981.64,21994.35,412.65274,22015.62,22015.62,21983.18,21995.3,12.17731207
2023-03-07 22:10:00+00:00,21995.0,22011.95,21986.53,22006.25,272.66137,21995.29,22012.86,21990.09,22006.35,5.00374694
2023-03-07 22:11:00+00:00,22005.51,22016.0,22002.92,22014.37,127.15855,22005.27,22014.08,22004.83,22013.87,3.65533794
2023-03-07 22:12:00+00:00,22015.65,22032.6,22008.38,22029.55,184.55784,22013.48,22028.75,22005.59,22028.63,11.31025252
2023-03-07 22:13:00+00:00,22029.55,22035.18,22015.21,22020.15,178.57154,22028.62,22034.64,22013.85,22019.06,12.59614229
2023-03-07 22:14:00+00:00,22019.15,22029.14,22014.07,22029.14,121.28112,22018.97,22024.89,22013.76,22024.89,7.16021374
2023-03-07 22:15:00+00:00,22028.19,22032.24,22025.8,22030.36,65.47862,22025.45,22028.99,22024.08,22028.71,7.0372504
2023-03-07 22:16:00+00:00,22030.08,22036.46,22020.81,22025.02,143.94509,22028.64,22031.74,22019.74,22023.59,10.21897988
2023-03-07 22:17:00+00:00,22024.4,22040.57,22022.49,22039.58,141.23871,22022.78,22036.42,22022.0,22035.47,7.64824802
2023-03-07 22:18:00+00:00,22038.66,22045.64,22033.51,22040.37,90.81665,22035.65,22042.14,22032.15,22040.28,6.41767905
2023-03-07 22:19:00+00:00,22040.36,22043.23,22035.48,22039.33,67.78289,22039.7,22041.3,22034.93,22038.17,5.46180729
2023-03-07 22:20:00+00:00,22039.97,22044.51,22037.84,22042.76,91.65312,22038.17,22042.63,22036.79,22040.68,6.26151646
2023-03-07 22:21:00+00:00,22042.76,22044.03,22038.25,22040.67,34.1804,22041.52,22042.47,22036.27,22039.97,5.28452063
2023-03-07 22:22:00+00:00,22041.19,22044.5,22040.02,22042.69,52.04393,22039.97,22042.79,22039.96,22041.74,2.53862226
2023-03-07 22:23:00+00:00,22042.69,22053.06,22042.39,22050.01,105.62611,22041.74,22049.0,22041.74,22048.77,3.13174155
2023-03-07 22:24:00+00:00,22050.01,22058.74,22048.24,22052.32,91.59218,22048.78,22056.69,22048.77,22052.43,2.67716152
2023-03-07 22:25:00+00:00,22052.32,22064.97,22052.32,22058.83,124.33646,22051.36,22063.05,22051.36,22056.41,6.12910739
2023-03-07 22:26:00+00:00,22059.19,22086.0,22058.82,22084.4,151.86695,22056.4,22083.0,22056.4,22081.63,13.86968245
2023-03-07 22:27:00+00:00,22084.41,22096.38,22073.96,22092.58,303.52563,22084.1,22093.84,22074.45,22092.57,8.5990862
2023-03-07 22:28:00+00:00,22094.62,22105.65,22091.65,22097.41,315.33094,22094.55,22101.1,22093.26,22096.63,10.1362921
2023-03-07 22:29:00+00:00,22097.41,22115.18,22083.4,22108.65,295.19666,22097.05,22112.69,22084.23,22109.6,12.48683482
2023-03-07 22:30:00+00:00,22108.65,22116.66,22102.58,22105.71,174.23557,22109.39,22115.4,22104.14,22106.66,2.90837143
2023-03-07 22:31:00+00:00,22105.71,22109.46,22085.69,22096.86,195.46157,22105.41,22108.23,22087.25,22094.28,4.28652512
2023-03-07 22:32:00+00:00,22096.86,22098.01,22083.89,22084.36,128.14298,22096.15,22097.96,22087.25,22089.94,9.33994323
2023-03-07 22:33:00+00:00,22085.37,22092.6,22083.22,22089.66,89.43542,22088.56,22097.02,22073.74,22088.91,84.18984684
2023-03-07 22:34:00+00:00,22089.66,22101.92,22082.8,22090.51,143.74038,22088.91,22104.75,22073.51,22088.63,179.40980232
2023-03-07 22:35:00+00:00,22091.13,22091.22,22082.55,22088.59,75.70533,22088.64,22097.26,22082.89,22088.08,42.87924237
2023-03-07 22:36:00+00:00,22089.21,22090.12,22082.01,22083.66,29.53489,22088.1,22091.0,22084.02,22085.22,4.02920672
2023-03-07 22:37:00+00:00,22084.32,22092.98,22083.0,22090.53,61.02595,22085.22,22091.55,22085.22,22089.8,4.24689037
2023-03-07 22:38:00+00:00,22089.86,22102.38,22088.09,22098.77,81.55787,22090.02,22100.85,22089.05,22099.39,4.73475901
2023-03-07 22:39:00+00:00,22098.11,22116.66,22098.11,22104.52,258.18952,22099.37,22115.43,22099.36,22104.96,7.24732416
2023-03-07 22:40:00+00:00,22104.04,22115.63,22102.32,22114.34,78.52437,22104.95,22112.95,22103.12,22112.75,3.77183036
2023-03-07 22:41:00+00:00,22114.72,22116.48,22105.98,22106.78,126.94153,22113.58,22114.97,22104.82,22104.83,4.58280478
2023-03-07 22:42:00+00:00,22106.78,22114.44,22101.03,22111.99,69.76149,22104.82,22111.0,22101.97,22111.0,4.79630596
2023-03-07 22:43:00+00:00,22111.99,22122.22,22109.32,22110.46,141.96113,22110.99,22121.3,22109.55,22110.49,4.67479153
2023-03-07 22:44:00+00:00,22110.46,22119.5,22108.5,22117.27,81.22237,22110.49,22117.03,22108.46,22116.23,9.09126832
2023-03-07 22:45:00+00:00,22117.05,22117.27,22101.7,22103.11,106.07178,22116.23,22116.23,22102.68,22103.63,2.1672779
2023-03-07 22:46:00+00:00,22103.11,22112.4,22102.23,22109.14,77.4903,22102.7,22109.01,22102.7,22107.77,2.66339215
2023-03-07 22:47:00+00:00,22109.13,22113.07,22106.8,22110.67,53.19356,22108.85,22111.0,22108.85,22110.98,1.96183684
2023-03-07 22:48:00+00:00,22110.49,22112.37,22103.35,22105.15,70.73323,22110.99,22110.99,22104.65,22105.54,6.89743808
2023-03-07 22:49:00+00:00,22105.15,22105.8,22100.0,22100.69,34.93957,22105.6,22105.6,22098.18,22102.42,9.88947527
2023-03-07 22:50:00+00:00,22100.9,22104.29,22094.83,22102.63,85.59644,22102.41,22103.44,22097.9,22103.44,2.13801438
2023-03-07 22:51:00+00:00,22102.63,22110.0,22096.4,22096.45,86.59904,22103.44,22107.84,22098.18,22098.19,3.51738908
2023-03-07 22:52:00+00:00,22096.45,22098.03,22080.47,22081.52,108.12092,22098.75,22098.75,22081.41,22081.41,4.65430892
2023-03-07 22:53:00+00:00,22080.66,22090.08,22073.48,22085.98,79.84829,22080.55,22087.59,22071.95,22085.56,7.08008742
2023-03-07 22:54:00+00:00,22085.98,22101.13,22084.87,22098.25,52.78992,22085.56,22099.11,22085.56,22099.11,5.11021401
2023-03-07 22:55:00+00:00,22098.25,22101.25,22097.89,22099.76,55.83301,22099.1,22099.11,22097.86,22098.69,0.9905225
2023-03-07 22:56:00+00:00,22099.26,22103.02,22098.82,22101.17,27.74482,22098.7,22101.93,22097.53,22099.99,13.365321
2023-03-07 22:57:00+00:00,22101.64,22106.42,22088.14,22090.64,82.24829,22099.99,22102.97,22086.87,22089.82,3.06888032
2023-03-07 22:58:00+00:00,22091.34,22108.1,22088.29,22106.13,114.8735,22089.82,22105.15,22087.82,22105.14,3.77067395
2023-03-07 22:59:00+00:00,22107.0,22116.44,22100.4,22105.65,137.99203,22105.14,22115.6,22100.67,22105.73,3.1261095
2023-03-07 23:00:00+00:00,22105.65,22108.01,22092.74,22095.57,126.30194,22105.74,22105.74,22092.71,22094.51,2.70851471
2023-03-07 23:01:00+00:00,22096.54,22100.3,22081.62,22083.21,127.64324,22094.51,22096.92,22080.04,22081.23,7.00105607
2023-03-07 23:02:00+00:00,22083.21,22093.04,22081.27,22092.53,56.14317,22081.23,22090.66,22079.76,22088.79,11.16528684
2023-03-07 23:03:00+00:00,22093.03,22106.0,22091.87,22095.72,110.58761,22090.0,22104.96,22090.0,22093.08,6.57370119
2023-03-07 23:04:00+00:00,22095.72,22097.68,22082.63,22083.58,71.62656,22093.08,22096.13,22082.94,22082.94,1.9774869
2023-03-07 23:05:00+00:00,22083.58,22085.97,22075.51,22078.39,56.15911,22082.93,22084.14,22077.1,22078.44,1.40021519
2023-03-07 23:06:00+00:00,22078.39,22088.67,22078.01,22086.65,60.624,22078.66,22085.09,22078.66,22084.71,2.69648896
2023-03-07 23:07:00+00:00,22085.94,22105.0,22084.01,22104.74,53.4441,22084.71,22102.66,22084.25,22102.64,3.31635798
2023-03-07 23:08:00+00:00,22104.74,22105.2,22095.12,22098.92,61.72033,22102.64,22106.31,22095.71,22099.73,7.27963643
2023-03-07 23:09:00+00:00,22099.27,22102.28,22096.94,22101.78,32.46555,22099.7,22101.26,22096.73,22099.85,2.05707802
2023-03-07 23:10:00+00:00,22101.78,22116.5,22100.48,22115.58,88.14589,22099.9,22114.57,22099.9,22113.68,3.45260258
2023-03-07 23:11:00+00:00,22115.96,22116.54,22108.0,22115.32,54.56775,22113.92,22115.13,22107.2,22111.64,2.51163076
2023-03-07 23:12:00+00:00,22115.32,22117.56,22095.14,22095.91,81.7371,22111.64,22116.84,22094.39,22094.39,3.88369481
2023-03-07 23:13:00+00:00,22095.91,22112.47,22091.19,22102.37,228.57014,22094.39,22110.14,22089.55,22102.35,7.26580413
2023-03-07 23:14:00+00:00,22103.16,22111.5,22102.37,22104.65,79.06471,22102.96,22108.05,22101.96,22105.57,3.20077211
2023-03-07 23:15:00+00:00,22104.65,22112.02,22091.61,22103.32,163.39468,22105.56,22106.97,22091.4,22102.47,4.49751435
2023-03-07 23:16:00+00:00,22104.19,22104.19,22092.52,22095.83,156.43773,22102.84,22103.04,22091.26,22093.85,8.79308664
2023-03-07 23:17:00+00:00,22095.83,22104.15,22093.2,22099.88,98.27064,22095.66,22101.33,22091.99,22095.86,3.3474189
2023-03-07 23:18:00+00:00,22099.18,22114.23,22099.18,22111.3,160.54826,22095.86,22112.32,22095.86,22109.6,7.80177687
2023-03-07 23:19:00+00:00,22111.3,22114.65,22107.42,22109.48,81.5724,22111.4,22112.7,22107.56,22109.93,3.71822711
2023-03-07 23:20:00+00:00,22109.77,22113.19,22099.11,22102.7,108.57657,22109.92,22111.85,22099.44,22101.97,3.70403167
2023-03-07 23:21:00+00:00,22102.7,22107.9,22101.0,22107.28,34.33819,22101.97,22106.37,22100.28,22106.37,0.8972683
2023-03-07 23:22:00+00:00,22107.28,22116.34,22106.2,22110.81,77.95119,22106.37,22113.37,22106.36,22108.67,3.36353429
2023-03-07 23:23:00+00:00,22110.81,22128.6,22110.81,22127.73,173.1649,22108.67,22127.26,22108.66,22122.59,5.17063305
2023-03-07 23:24:00+00:00,22127.73,22160.52,22124.52,22149.56,665.87503,22122.59,22154.87,22122.58,22146.01,18.15292914
2023-03-07 23:25:00+00:00,22148.65,22149.64,22130.06,22145.71,252.00179,22146.01,22146.01,22130.99,22145.52,9.09487615
2023-03-07 23:26:00+00:00,22145.71,22146.81,22128.34,22131.47,158.43933,22145.52,22145.53,22127.05,22129.21,7.50925604
2023-03-07 23:27:00+00:00,22131.03,22149.64,22131.0,22141.96,150.08956,22131.12,22146.01,22130.04,22143.03,4.12074579
2023-03-07 23:28:00+00:00,22141.96,22147.25,22136.73,22142.17,121.55491,22143.04,22145.83,22138.73,22141.62,4.40611262
2023-03-07 23:29:00+00:00,22142.17,22146.8,22134.25,22145.94,118.50695,22141.62,22144.85,22135.15,22144.07,3.05293925
2023-03-07 23:30:00+00:00,22145.15,22149.98,22127.3,22147.76,187.89583,22144.07,22150.73,22129.23,22147.86,11.75354677
2023-03-07 23:31:00+00:00,22147.76,22162.11,22144.43,22158.09,200.82792,22148.04,22160.49,22145.28,22157.02,10.86444774
2023-03-07 23:32:00+00:00,22156.98,22188.0,22149.79,22180.48,407.8265,22157.02,22188.14,22150.36,22181.65,22.29694191
2023-03-07 23:33:00+00:00,22179.7,22199.09,22175.25,22176.15,292.77758,22181.46,22197.58,22177.97,22179.38,6.96188332
2023-03-07 23:34:00+00:00,22177.14,22184.37,22170.55,22181.76,159.93997,22177.98,22185.31,22172.64,22182.88,6.96113529
2023-03-07 23:35:00+00:00,22181.76,22185.47,22165.86,22168.57,161.90182,22182.8,22182.8,22168.03,22168.32,7.5752753
2023-03-07 23:36:00+00:00,22168.57,22188.02,22167.14,22177.38,224.66229,22169.12,22187.06,22169.12,22178.84,6.12159399
2023-03-07 23:37:00+00:00,22177.38,22191.58,22177.19,22188.01,176.09763,22179.54,22193.08,22178.24,22190.36,9.3323402
2023-03-07 23:38:00+00:00,22187.07,22230.51,22185.02,22212.31,540.23511,22189.68,22231.45,22188.82,22212.82,39.84333986
2023-03-07 23:39:00+00:00,22212.31,22219.14,22204.34,22207.67,157.06504,22212.82,22215.83,22205.64,22207.67,3.17932023
2023-03-07 23:40:00+00:00,22207.67,22214.87,22197.53,22212.75,237.97365,22208.22,22211.83,22196.89,22210.47,2.28766934
2023-03-07 23:41:00+00:00,22213.59,22214.44,22191.01,22202.44,264.77984,22211.82,22211.83,22190.41,22199.54,17.21828109
2023-03-07 23:42:00+00:00,22202.44,22208.17,22193.2,22198.67,132.49519,22200.65,22205.2,22194.17,22198.64,5.02949709
2023-03-07 23:43:00+00:00,22198.67,22199.99,22183.43,22194.6,213.23384,22198.64,22198.64,22184.62,22194.78,9.30091956
2023-03-07 23:44:00+00:00,22194.81,22199.99,22187.09,22193.28,101.35421,22194.78,22196.98,22189.9,22192.88,4.62050681
2023-03-07 23:45:00+00:00,22193.28,22195.85,22179.23,22185.09,197.36686,22192.87,22194.07,22180.57,22187.06,6.56367893
2023-03-07 23:46:00+00:00,22186.17,22198.0,22182.5,22193.72,144.96114,22187.07,22195.31,22183.4,22193.59,8.75570158
2023-03-07 23:47:00+00:00,22193.04,22196.6,22189.51,22194.95,78.65207,22193.42,22196.74,22189.82,22195.88,2.5431737
2023-03-07 23:48:00+00:00,22194.24,22195.38,22182.51,22185.21,88.77772,22195.87,22195.87,22170.01,22183.8,38.82257586
2023-03-07 23:49:00+00:00,22184.54,22191.84,22180.53,22189.17,95.56931,22183.77,22190.31,22179.72,22188.03,3.13555944
2023-03-07 23:50:00+00:00,22189.17,22201.11,22187.26,22197.75,103.7065,22188.39,22198.93,22185.38,22193.19,2.88793058
2023-03-07 23:51:00+00:00,22196.98,22202.32,22195.0,22200.21,62.79807,22197.07,22199.71,22194.92,22198.78,1.3206469
2023-03-07 23:52:00+00:00,22201.0,22213.5,22199.52,22208.62,159.02372,22198.78,22210.77,22198.66,22207.5,7.76540894
2023-03-07 23:53:00+00:00,22208.11,22208.62,22199.01,22201.97,62.91118,22207.5,22207.5,22198.76,22201.13,0.94523278
2023-03-07 23:54:00+00:00,22201.97,22204.6,22187.51,22198.62,106.47632,22201.13,22201.13,22186.51,22195.75,7.68144164
2023-03-07 23:55:00+00:00,22198.62,22201.76,22193.86,22198.5,72.98192,22195.75,22199.45,22192.68,22198.0,8.62932458
2023-03-07 23:56:00+00:00,22198.5,22206.8,22198.01,22203.96,62.84013,22198.0,22202.72,22197.99,22200.72,2.0267697
2023-03-07 23:57:00+00:00,22203.96,22206.72,22191.84,22195.71,115.50658,22200.72,22202.64,22191.8,22194.77,9.3302278
2023-03-07 23:58:00+00:00,22195.71,22205.0,22195.71,22200.16,70.58998,22194.74,22202.75,22194.71,22200.96,1.14405713
2023-03-07 23:59:00+00:00,22200.93,22202.71,22196.2,22197.96,54.18127,22199.77,22201.72,22195.34,22198.48,2.1279013
2023-03-08 00:00:00+00:00,22198.56,22203.07,22190.32,22198.27,206.68749,22198.09,22201.55,22191.31,22198.95,9.11889584
2023-03-08 00:01:00+00:00,22199.41,22225.67,22197.0,22220.77,324.65968,22199.41,22223.75,22198.26,22222.33,11.99414934
2023-03-08 00:02:00+00:00,22221.77,22231.0,22214.5,22223.2,233.94777,22222.32,22229.09,22215.61,22221.67,8.19657832
2023-03-08 00:03:00+00:00,22222.34,22260.06,22220.0,22257.35,367.02352,22221.08,22258.74,22219.55,22255.98,18.43582291
2023-03-08 00:04:00+00:00,22257.35,22287.0,22249.78,22266.5,486.53943,22257.01,22281.55,22249.65,22264.39,43.75813445
2023-03-08 00:05:00+00:00,22265.13,22266.99,22233.48,22247.35,400.44574,22262.06,22262.06,22231.71,22245.92,14.13475163
2023-03-08 00:06:00+00:00,22246.14,22259.75,22230.68,22256.43,211.08905,22244.78,22257.9,22230.42,22253.98,5.22850347
2023-03-08 00:07:00+00:00,22255.61,22257.5,22219.97,22225.98,236.83512,22255.84,22255.99,22216.43,22223.71,12.64656431
2023-03-08 00:08:00+00:00,22225.98,22233.77,22219.81,22224.75,153.52169,22223.85,22229.51,22219.3,22223.12,4.49550625
2023-03-08 00:09:00+00:00,22223.76,22231.9,22220.5,22229.92,168.63304,22223.11,22227.98,22218.18,22227.29,6.26991149
2023-03-08 00:10:00+00:00,22229.92,22247.53,22223.74,22245.95,153.65592,22226.27,22243.16,22222.53,22243.15,10.21555702
2023-03-08 00:11:00+00:00,22246.71,22257.77,22241.3,22256.8,253.8758,22244.32,22256.11,22240.52,22255.82,2.90368701
2023-03-08 00:12:00+00:00,22256.8,22268.99,22251.01,22252.49,181.69043,22255.68,22266.28,22249.25,22251.16,9.30392266
2023-03-08 00:13:00+00:00,22252.49,22261.26,22248.87,22253.42,125.39789,22251.07,22256.58,22248.83,22251.45,2.37368307
2023-03-08 00:14:00+00:00,22253.42,22256.2,22239.48,22245.58,156.86047,22251.44,22253.69,22238.25,22243.27,4.45431099
2023-03-08 00:15:00+00:00,22246.26,22256.47,22239.29,22243.52,173.44634,22243.27,22249.5,22237.82,22242.38,14.71186482
2023-03-08 00:16:00+00:00,22243.52,22247.65,22230.2,22235.08,145.84454,22242.37,22245.35,22230.15,22233.92,7.51195079
2023-03-08 00:17:00+00:00,22235.82,22247.79,22231.56,22245.85,165.6846,22233.91,22244.66,22231.61,22244.48,8.06818872
2023-03-08 00:18:00+00:00,22245.85,22259.99,22245.19,22257.24,142.8342,22244.48,22256.62,22244.48,22255.64,4.26590365
2023-03-08 00:19:00+00:00,22257.23,22259.17,22250.11,22253.4,57.44187,22255.64,22256.2,22251.05,22251.63,1.74105437
2023-03-08 00:20:00+00:00,22252.82,22260.19,22251.56,22256.52,78.29747,22251.8,22255.31,22250.17,22254.68,3.75393138
2023-03-08 00:21:00+00:00,22256.52,22262.0,22255.0,22258.93,138.02497,22254.71,22258.56,22251.83,22255.4,1.51186477
2023-03-08 00:22:00+00:00,22258.93,22269.82,22247.83,22252.23,171.80306,22257.87,22263.71,22244.91,22248.17,8.13561459
2023-03-08 00:23:00+00:00,22253.1,22263.9,22250.51,22262.55,74.70201,22249.08,22258.38,22247.52,22258.38,2.60525105
2023-03-08 00:24:00+00:00,22263.44,22264.33,22243.75,22248.96,188.14501,22258.38,22258.38,22241.82,22245.24,5.54130037
2023-03-08 00:25:00+00:00,22248.96,22252.0,22237.63,22243.45,164.5602,22246.79,22246.96,22234.38,22237.94,4.44652741
2023-03-08 00:26:00+00:00,22243.45,22243.45,22222.05,22223.21,288.00926,22236.61,22238.19,22218.57,22220.56,8.63222023
2023-03-08 00:27:00+00:00,22223.21,22233.47,22220.43,22226.49,178.46302,22220.54,22228.99,22218.97,22225.31,4.76943692
2023-03-08 00:28:00+00:00,22225.68,22230.1,22210.81,22211.51,230.91026,22225.3,22226.62,22209.3,22209.31,13.41246135
2023-03-08 00:29:00+00:00,22212.5,22223.98,22210.82,22220.17,156.12726,22209.31,22220.56,22209.31,22218.93,7.69364735
2023-03-08 00:30:00+00:00,22220.3,22232.76,22219.28,22225.12,178.73422,22218.94,22228.42,22218.93,22223.09,3.70630306
2023-03-08 00:31:00+00:00,22224.54,22251.78,22222.6,22249.45,190.46457,22223.08,22247.03,22222.0,22244.78,6.72385739
2023-03-08 00:32:00+00:00,22249.57,22259.25,22242.4,22242.4,227.96449,22247.41,22254.81,22240.96,22241.43,10.68292511
2023-03-08 00:33:00+00:00,22243.37,22249.65,22225.5,22237.06,177.21504,22240.95,22247.67,22226.74,22233.74,6.8820278
2023-03-08 00:34:00+00:00,22237.04,22238.82,22232.18,22236.57,73.32279,22233.53,22235.18,22229.8,22233.38,4.69607812
2023-03-08 00:35:00+00:00,22235.69,22241.91,22232.22,22235.55,84.94313,22233.37,22237.24,22229.96,22232.73,2.25725876
2023-03-08 00:36:00+00:00,22235.66,22237.28,22214.67,22217.73,270.23759,22232.72,22232.73,22212.52,22216.91,3.28755277
2023-03-08 00:37:00+00:00,22217.73,22224.36,22210.0,22220.19,154.13936,22215.9,22220.8,22206.63,22217.11,5.92707536
2023-03-08 00:38:00+00:00,22220.43,22220.54,22210.05,22215.73,86.87269,22217.12,22217.12,22208.75,22212.32,2.67658209
2023-03-08 00:39:00+00:00,22215.79,22220.45,22213.5,22215.29,80.09134,22211.49,22215.61,22210.87,22212.49,2.72637738
2023-03-08 00:40:00+00:00,22215.29,22223.76,22215.29,22221.0,86.23127,22211.85,22218.96,22211.83,22217.96,2.24520832
2023-03-08 00:41:00+00:00,22221.52,22224.64,22216.55,22221.56,83.67417,22217.04,22220.98,22214.5,22219.97,0.97695541
2023-03-08 00:42:00+00:00,22222.54,22236.64,22220.85,22226.45,190.89392,22219.98,22234.73,22219.21,22223.88,4.72784842
2023-03-08 00:43:00+00:00,22226.45,22229.0,22224.25,22226.94,54.7533,22223.32,22224.71,22221.12,22223.7,1.8932418
2023-03-08 00:44:00+00:00,22226.36,22229.17,22224.41,22227.55,43.62441,22223.7,22224.69,22223.69,22223.71,0.82212447
2023-03-08 00:45:00+00:00,22227.55,22233.23,22225.79,22230.88,55.74141,22224.39,22228.96,22223.98,22228.49,2.60271662
2023-03-08 00:46:00+00:00,22231.62,22233.0,22228.5,22230.6,42.38589,22228.49,22228.97,22224.79,22228.97,1.60958655
2023-03-08 00:47:00+00:00,22230.6,22241.99,22223.59,22228.46,144.25245,22228.94,22240.1,22222.57,22225.64,4.56802932
2023-03-08 00:48:00+00:00,22228.46,22229.15,22219.8,22223.07,95.2027,22225.65,22225.65,22217.87,22220.61,2.82872459
2023-03-08 00:49:00+00:00,22223.07,22226.42,22218.3,22221.54,113.49023,22220.71,22223.5,22215.54,22220.45,3.0357713
2023-03-08 00:50:00+00:00,22222.03,22228.45,22219.01,22225.68,79.57045,22219.67,22225.6,22219.38,22224.55,0.97252559
2023-03-08 00:51:00+00:00,22225.68,22234.25,22225.16,22226.49,86.03131,22224.5,22231.24,22222.78,22226.72,4.60203239
2023-03-08 00:52:00+00:00,22226.49,22238.37,22226.0,22236.35,96.56342,22226.72,22235.11,22226.71,22234.03,3.03144889
2023-03-08 00:53:00+00:00,22236.31,22238.38,22232.78,22236.94,75.59639,22234.02,22235.11,22232.68,22234.58,1.32769714
2023-03-08 00:54:00+00:00,22236.94,22238.39,22228.0,22233.93,85.5103,22234.73,22234.73,22226.71,22232.19,2.41720324
2023-03-08 00:55:00+00:00,22233.93,22235.29,22229.62,22233.83,55.41087,22232.19,22234.84,22223.94,22231.21,17.75017704
2023-03-08 00:56:00+00:00,22234.1,22242.5,22231.51,22242.05,95.40697,22230.65,22240.15,22230.64,22238.0,2.94866081
2023-03-08 00:57:00+00:00,22242.05,22249.8,22240.25,22243.94,157.60403,22238.0,22245.09,22237.99,22241.62,5.90271293
2023-03-08 00:58:00+00:00,22243.94,22249.8,22240.55,22242.15,83.65117,22241.62,22245.1,22239.23,22239.24,6.15460895
2023-03-08 00:59:00+00:00,22242.67,22248.91,22240.43,22245.86,56.98803,22239.24,22247.21,22236.45,22242.92,15.41775534
2023-03-08 01:00:00+00:00,22245.86,22249.33,22244.5,22246.57,100.26185,22242.91,22245.43,22241.96,22242.5,2.18964936
2023-03-08 01:01:00+00:00,22246.45,22248.65,22240.57,22247.81,84.68453,22243.06,22244.73,22238.48,22243.53,3.03788746
2023-03-08 01:02:00+00:00,22246.4,22249.31,22232.35,22232.42,191.79002,22243.39,22243.53,22229.88,22229.88,1.99028877
2023-03-08 01:03:00+00:00,22232.42,22236.37,22230.84,22233.58,98.85175,22229.88,22232.44,22227.25,22228.04,2.60668226
